mass_1,mass_2
13.986602640690736,3.828866816372628
14.264503711255134,3.921500228691421
13.18163775469554,3.560545805321647
17.96467087891468,5.154866525439584
15.410121908440509,4.303371137714343
13.424175101206664,3.6413914241313474
14.669564873063706,4.0565201207988695
15.066472853123315,4.188822153737939
15.943939158333132,4.481308704073412
13.192249968040883,3.564083202941737
13.907625406644978,3.8025411433131815
13.278698501901479,3.5928993242306424
15.428620947178565,4.309537441037058
15.165192182822857,4.221728412834417
13.928987417386029,3.8096617944782385
13.481791486488083,3.6605968446297052
16.74230684526828,4.747427332245275
13.437041226692335,3.6456801235006324
13.089290185160552,3.529763340453835
15.041330075767682,4.180441272859245
15.009152917205661,4.169715609682859
16.294064073168464,4.598015601891069
14.496963475684105,3.9989865477286473
14.509072594114556,4.003022905460552
13.940670466752966,3.8135561337411605
15.362995204230081,4.28766234305256
15.131113917439503,4.210369056050691
16.7694551726725,4.75647658766996
15.72640952244315,4.408799519719002
13.144463785422039,3.548154505938818
15.518379196725112,4.339456640704
16.387168650710016,4.629050012916577
14.528272942318585,4.009422997388475
15.538988144293858,4.346326238015275
14.6724146837867,4.057470053763489
13.912370500452365,3.8041228370285745
13.845406658053069,3.7818016148477196
14.385203636571994,3.961733402061828
14.453133856661903,3.9843767283723115
13.141666551143118,3.547222096283427
13.13660343854581,3.545534395285171
13.888349140914698,3.796115738442066
13.282862637744003,3.5942873667337425
13.024196208105954,3.5080653880705164
13.976992222532168,3.825663352528206
13.173444585385178,3.55781475413823
16.169027215034184,4.556337198670711
14.053068785527248,3.8510221353414993
17.069050193279764,4.856339197668961
14.514363207821791,4.0047864367397406
15.435436146473869,4.311809158173606
13.188289450349874,3.562763032929608
13.449345358220139,3.6497814919022895
16.20967790858011,4.569887257425664
15.117368015095987,4.205787114387731
15.671044666357552,4.390344726348778
14.7237165317943,4.074570597535173
14.108718968229127,3.8695721420301714
13.350105191861145,3.6167015059395045
15.087199588900576,4.195731028050581
13.264093163031434,3.588030887647458
13.826953442885635,3.7756505589312623
13.37559657974572,3.6251986176583983
14.801627397463816,4.1005407716940265
14.558219205431511,4.019405046864409
15.017621731843352,4.1725385331868114
15.303879138478695,4.267957116600559
13.194674734110427,3.5648914567342365
14.761369793235206,4.08712163012172
13.995021855481466,3.831673213490558
13.565397560626078,3.688465474254964
13.447801660913198,3.649266927236681
14.403846205496208,3.967947569968209
13.887322591901315,3.79577355634028
14.652986996592388,4.0509941847706825
13.582805993030037,3.6942682719044617
14.254225540733573,3.91807418291911
16.76943296670275,4.756469185834881
13.709413958240784,3.736470828069741
14.635057766838981,4.045017799237113
13.879106528300387,3.793034875680849
14.2360092877632,3.912002118051995
13.345644606673144,3.6152146472668405
15.331338573129008,4.277110202346242
14.432594215544654,3.9775302059872084
14.163982134392386,3.8879931419104463
13.350842580484187,3.6169473016413445
14.752045282971538,4.0840134736700255
13.473022189141016,3.6576737518604787
14.71774375868496,4.072579681698212
14.290828390793253,3.9302750932207218
13.522714520820141,3.6742378261329516
17.11280609815235,4.870924091330011
15.373131188616355,4.291040981867449
16.35208903541477,4.617356980814481
15.172938631684643,4.224310547457741
13.357935592459402,3.6193116340928806
13.243799618104761,3.581266386067652
13.167350162256083,3.555783283659186
13.02171483224258,3.5072382642887066
16.072351890981473,4.524112478295091
16.0756058354105,4.525197113882635
14.185095626682205,3.895030951009949
13.44829045653501,3.6494298587613256
14.10116918556097,3.86705555525943
14.582794203962582,4.027596681132597
13.105176091735313,3.5350586327525635
16.465857010594846,4.655279058896822
15.57228366074689,4.357424657964583
16.117840713005705,4.539275240390809
14.881334624910961,4.127109724238806
13.552419182468107,3.6841393579401034
13.895293074784577,3.79843037694684
13.463968859028464,3.6546559816830384
15.325522251337024,4.275171441040534
15.732074905061793,4.410687963970382
13.671426703151518,3.723808440001743
14.354370687663046,3.9514557878471113
14.195144957903,3.8983807176813485
14.522420170442418,4.007472080818637
13.000619295717794,3.50020643153292
14.452612030934315,3.984202787093277
14.383572319293728,3.9611896315261634
14.31183313713839,3.937276652158869
14.923591428585649,4.141195257400893
13.344363143406142,3.6147874937216162
15.279771336260533,4.259921233485999
14.261752375781604,3.9205831198361656
16.48998670756394,4.663322160735163
13.076082715173248,3.5253608586407883
13.046244113837972,3.515414676544035
17.123645539312342,4.874537134754471
14.629220412974298,4.043072022494766
14.79361892702936,4.097871293578956
13.58230267096411,3.6941004982642007
13.057255069504551,3.51908498835079
13.060668294361031,3.520222727872385
16.632868874053372,4.710948718705003
13.20585145142256,3.5686170219439592
13.977178585883205,3.8257254734735433
13.694564770431555,3.731521110707671
15.211804371365577,4.237265717516475
14.074597209206386,3.8581982557911894
14.589546398212295,4.029847403695619
13.014996565080665,3.504998845972482
13.085604966765498,3.528534936609162
15.012576627334864,4.170856840456611
14.885993873603663,4.128662799726153
16.772050440307005,4.757341658764087
14.958880331870553,4.1529581668162825
13.906813721127355,3.8022705821948706
14.550161811593057,4.016719259274105
14.200491890571634,3.900163023012051
13.406585771991681,3.6355283267889327
13.10423345438405,3.5347444208907235
14.588085164272048,4.029360327634704
14.466474784070547,3.9888236879964643
14.674620803100986,4.058205423810884
19.08502543957349,5.528271918321673
13.015894556938399,3.505298176048103
14.647132246487974,4.0490426093957606
13.32783535040315,3.609278240659053
16.069349725248145,4.523111767938504
13.286756794846017,3.595585416499299
16.590331926881454,4.696769994509433
13.451571368937755,3.650523493882477
13.55813490914824,3.6860445958852717
16.131617036679124,4.543867292876008
13.172627396002365,3.557542358200388
13.15777595207723,3.5525918863711388
16.192950155297837,4.564311411320693
13.92082534368395,3.8069411105600848
13.435835566776943,3.6452782377194657
14.74460074282921,4.081531971116847
13.104681593501839,3.5348938003168606
13.642153176626229,3.7140506208036848
15.320373252120895,4.273455119100469
13.667689114532763,3.7225625800801487
13.545725926413692,3.681908277588459
13.227213108712078,3.575737560474381
14.100216346633376,3.8667379432218603
14.60513756409424,4.035044438402205
15.149537197151234,4.2165101143360575
13.270055717626525,3.59001840188977
14.62743187115415,4.042475844296378
14.66753591977034,4.05584380583733
17.210875182994865,4.903612809745065
13.536430588312758,3.6788098384735557
19.956755286396483,5.818741823829615
14.075049071816252,3.8583488762224456
14.263294399536733,3.9210971260909635
13.677170533869202,3.7257230456952724
14.259623396717906,3.9198734624426366
15.170083960091365,4.223358995796249
14.491804192141863,3.997266792938224
15.916750637522206,4.472245957245647
13.686077766049774,3.728692116015039
16.04049322473751,4.51349304407036
17.41586470839613,4.9719402966622654
13.021329461248786,3.5071098075245493
14.753773803660872,4.084589644711599
13.277021471803376,3.59234031531534
13.492528364368985,3.6641757961198236
15.783289463651275,4.427759329874425
13.736905838613016,3.7456347659222193
14.740059597473824,4.080018262577479
13.428356793035292,3.642785318446956
13.282198073726004,3.594065845838022
13.700195106006026,3.733397884727442
16.598717002428106,4.699564969548703
14.05730836706579,3.8524353251153443
13.411670675825718,3.6372232911595197
14.876933537486131,4.125642702075628
13.482074039937068,3.6606910289078094
14.683925931520065,4.061307120340668
16.92315626566695,4.807709136612615
16.409253528503395,4.636411527269177
13.018114958869049,3.5060383086800986
14.079289834384571,3.859762459622705
16.65116595928547,4.717047633073604
13.177621700163503,3.5592071230546853
14.055642381394772,3.85187999815972
19.030030364058735,5.50994402162104
15.701876502493253,4.400621917543547
13.327272307125973,3.6090905599493226
13.322168704944705,3.6073893626868343
13.492649565069193,3.6642161962649293
14.025098846615982,3.841698849004903
15.114592034304607,4.204861792634414
14.977655401297019,4.15921649167453
16.354208731633676,4.618063535912366
13.140429028452598,3.5468095895028133
13.844687267831208,3.7815618187260487
13.742522257072277,3.7475069008221373
14.7537935253548,4.0845962185807885
13.20020451440418,3.566734713260015
14.724049950820525,4.074681736733278
14.685437704409349,4.061811042526947
13.738846138414024,3.7462815309394744
13.83047105199353,3.7768230922988817
13.999878092984694,3.8332919548028572
13.62667154671421,3.7088900895246724
13.361839264374789,3.62061285537645
14.53765482630952,4.012550280151887
16.08049357586268,4.526826341777892
13.300290167339664,3.6000965315906006
13.918019698618295,3.8060058980458176
15.610712266338926,4.370234091721563
15.877304894689754,4.459097508324757
16.65549467657389,4.7184905115884215
14.026205024121092,3.8420675737942127
13.27344369929706,3.591147726861296
15.1801466497976,4.226713206133125
14.94390884823015,4.147967697193697
14.704232730582662,4.068076024845135
14.136080650562729,3.878692675538694
14.021891942731665,3.840629884071607
15.091294337001885,4.197095936589119
14.788599544150472,4.096198173460187
14.433205390684874,3.9777339303047636
15.277750479553445,4.259247618815062
14.444626062568368,3.9815408072570433
13.750152549960264,3.7500503255336106
14.551288124605573,4.017094695500459
13.695845864440233,3.731948141019908
13.871145914009762,3.7903813445385954
14.89907689244097,4.1330237850734
15.059127415897922,4.186373687863194
13.701173616896295,3.7337240542400156
16.764291048517116,4.754755248878045
13.585414250860229,3.69513768920171
15.480094638536698,4.326695215577788
13.387171273061227,3.6290568407216917
13.289391999163149,3.5964638161754254
13.34397926772207,3.6146595354229167
14.002580027317377,3.8341925970593165
13.477106404223285,3.659035153935108
13.529265928591569,3.676421623879756
14.500008657456611,4.000001604538189
15.708317078430266,4.402768757643209
13.388972045527352,3.6296570969557775
14.435659803829157,3.9785520650884822
14.611277654629372,4.037091127083906
13.237194571601764,3.5790647082373095
13.239021435353974,3.5796736616228406
13.629467042706946,3.709821919357319
15.426376850733263,4.308789414126929
15.584894723382924,4.361628312546018
18.011267159397867,5.170397586768239
14.279403888860184,3.9264669383971116
13.903517746786251,3.80117192700538
14.156168433505108,3.8853885829004504
13.079596322636084,3.5265320589552416
13.795570028208154,3.7651894472533414
16.11159445877795,4.537193180564351
14.734049957897568,4.078015058062215
13.286871203560082,3.5956235526608213
19.09234272015926,5.530710489096403
13.336971035133274,3.6123234626813403
15.344893275800743,4.2816284069398325
17.15800697381998,4.885990610805706
13.257870829106267,3.5859567804576655
13.29252452985284,3.5975079909739716
15.327621868579191,4.275871308903305
16.722220224350153,4.740731927467065
14.155609183177392,3.8852021666923915
19.132704377496243,5.544161413115418
16.770389997934096,4.756788189569351
15.380892518421028,4.2936280743468025
14.254678349283646,3.918225118616233
15.610923046230567,4.370304351120835
13.951359197707799,3.8171190343727903
14.076440151500927,3.858812568099432
16.13664193445982,4.54554223843741
13.03055299255883,3.5101843123576693
15.14558834342153,4.215193837289314
13.472496545159105,3.6574985375794897
14.859500105910579,4.119831585659014
15.322235757759053,4.274075950291318
15.24623978972831,4.248744120729124
13.982036767629083,3.8273448629075717
16.04755445647849,4.51584676139283
13.291262276412034,3.5970872406727468
15.636587008576438,4.378858935808331
14.457442265260662,3.985812859361377
15.329792322387222,4.276594788793834
15.056925740119123,4.185639799880446
14.283864738777933,3.9279538835036742
13.298619091715384,3.5995395075054972
13.762550578134459,3.75418299138471
15.500008499831543,4.333333120645017
13.144192400834186,3.5480640445814253
15.997964947385995,4.4993171086004375
15.39372833580048,4.2979066510524895
14.624057970555878,4.041351215299265
14.932389200596962,4.144127833655433
14.709640304340624,4.069878541774298
14.508872963549686,4.00295636218842
15.327308269893486,4.275766776688293
14.707236119733532,4.069077150312758
13.24318744556628,3.5810623289572834
13.217097605023124,3.5723657325073503
15.993429234310776,4.497805220668586
15.960808598522918,4.486931791796851
15.425003877566231,4.308331759605178
15.802738541540515,4.434242295869769
13.706925758526815,3.735641430166301
13.873660450382456,3.7912195211357758
15.04462149715226,4.181538407486462
14.92644101731517,4.142145115650822
13.80377319023942,3.767923827697915
13.08321750433147,3.5277391172778714
13.103535125906237,3.5345116451673606
14.454645046894601,3.984880456623821
14.36187941873334,3.9539586896373344
14.646597857012512,4.048864480298702
14.360785843623116,3.953594165850601
13.25243102611872,3.5841435163876194
14.09305818766223,3.8643518972646778
14.22401143899225,3.9080028478324267
14.849913622417182,4.11663610611586
14.338732519109776,3.946243082715574
15.222484923583274,4.240825880192515
17.29937106947113,4.933110477422993
14.480947950851531,3.9936480592222345
13.480569122295995,3.6601893907851037
14.813368643394245,4.104454502585536
15.35984414512545,4.286611997024031
14.369081089870232,3.956359238430819
13.185135138204924,3.5617115975774007
13.744030003260884,3.748009481651611
16.17138115163487,4.5571218343767175
15.66688419955252,4.388957915731827
14.854148299260608,4.11804765846946
13.1730094675452,3.5576697151367824
16.074975741632016,4.524987085056978
14.183467989395766,3.894488406927041
15.244350816808973,4.248114466950538
13.364968414838906,3.62165590337318
16.04552967192147,4.515171840847663
14.535022490352269,4.011672838178713
13.402775118771688,3.634258111722374
14.040304980528054,3.8467675458790818
14.497019716473835,3.999005294588785
14.233599422222415,3.9111988320971216
14.115244367276091,3.8717472685799086
13.795268184897488,3.765088833069779
13.210440404755126,3.570146670078424
13.490496042710589,3.663498357046917
13.664223810282591,3.7214074813950955
14.411493711963958,3.970496729804244
13.844481222612881,3.781493137163842
13.564851259092856,3.6882833741549357
15.100176605245492,4.200056676337976
13.300287305759149,3.6000955777323527
15.241733929715895,4.2472421765933115
14.277142127908856,3.925713020542387
13.578108443248649,3.6927024255365124
13.378055109449743,3.626018125854828
13.444425192600525,3.6481414402099444
15.613561134985995,4.371183706965088
14.126539998714133,3.875512467811279
13.179134032068212,3.559711232719597
15.292488235122496,4.264160173003546
14.151029101820475,3.8836754775505513
13.904622179017226,3.8015400701030657
13.924794126886413,3.8082640347407946
14.482925830972578,3.994307350164716
14.08259902736939,3.8608655207274136
13.34325817312644,3.614419171050989
13.887483198704054,3.7958270917999988
14.809671764262673,4.103222215145941
13.741001637990657,3.74700002903794
15.34033424105429,4.280108738689671
14.782717276681405,4.094237426403882
14.206967932629073,3.9023216969425514
13.12863805916524,3.5428792738487136
14.331459233497856,3.9438186623640705
13.221533020720477,3.5738442015174283
14.655027516739384,4.0516743553601735
14.680713837237048,4.060236426723017
13.769226276343247,3.756408218599331
13.526025823892475,3.6753415913773364
16.092436164673575,4.530807158162713
15.157432659732665,4.219141920078135
15.5876370608005,4.362542417808565
14.043335741159439,3.8477777965326694
13.49519530391751,3.6650647740253266
15.52258217986666,4.340857624569603
16.434147648478927,4.644709438953085
13.389772606721317,3.6299239501290343
13.540794334016496,3.6802644171303447
13.273811700099724,3.5912703935507277
13.345806103542358,3.6152684794460077
16.81209673396602,4.770690138394608
14.217814199942776,3.905937108010607
17.190626241167386,4.896863371443811
14.895911978128016,4.131968818716244
15.388178106724915,4.296056587305116
14.326519192257024,3.9421719874903407
14.221294095185083,3.9070970694285894
13.6201185823035,3.706705773118297
16.049325602951846,4.516437136856915
13.739597921476378,3.746532124679815
15.094364169664118,4.198119208509965
14.474542296867448,3.991512849081193
15.181886089935151,4.227293016116096
15.532673493797166,4.344221370497589
13.37222852373339,3.6240759346537783
14.568278695807003,4.022758197320618
13.668008588284383,3.7226690710786245
18.65966451976697,5.386509092585781
15.626318206947685,4.375436029875203
16.10474956720839,4.534911577199461
15.256727553798832,4.2522400205527555
17.107062802104718,4.869009713803683
14.735484367007189,4.078493192364139
18.240385627121178,5.24676455689886
13.758812977241314,3.7529371275039143
16.606423842309173,4.70213386976511
13.253472263581056,3.5844905948546817
15.244655758815897,4.24821611366321
14.52928644509818,4.009760830366114
14.213280137350289,3.9044257585745834
13.544086042557675,3.68136165085915
14.944423098152612,4.148139112982598
15.145940840961817,4.215311335798106
14.71560919219811,4.071868162577424
13.28031963229595,3.593439699947946
15.533817748216132,4.344602785746981
13.325645764184017,3.6085483800736307
15.48301244964607,4.3276678121908585
13.71569554004448,3.738564683608155
14.364262404721313,3.9547530155733153
13.108475207160813,3.5361583358328748
14.696467497032213,4.065487624610216
13.379491417462546,3.626496894195592
15.760459577731142,4.420149437140035
18.39184286153364,5.297245599644793
14.43390262029114,3.977966339341334
13.960219523315024,3.820072468170955
14.277467357935901,3.925821430197521
15.677051984267177,4.392347148762607
13.24046071904916,3.5801534219097144
14.643766526595181,4.047920707346424
13.338656906105893,3.6128854185216728
15.430776652712218,4.3102560045080995
16.232702672012653,4.57756207830107
13.689267069538026,3.7297552146376876
13.41503815741291,3.638345782650755
13.563865131762771,3.687954665786628
13.723734001331453,3.741244164202619
15.241324248283314,4.247105616950944
14.110921292906962,3.8703062480764707
14.941554579872555,4.1471829449708455
15.761549295135358,4.420512672997792
16.74280767136921,4.747594270868927
14.892356410411807,4.130783635172236
13.526042943626797,3.675347297942786
13.231951312245375,3.57731695855375
14.994462153950998,4.164818713910886
15.927911685578453,4.475966268484126
14.481927052236752,3.9939744251475027
14.259675329943704,3.919890773461968
13.39814971910862,3.63271631507399
13.575727897860782,3.6919089122079853
13.39134536475305,3.6304482017093793
13.958724218324527,3.8195740345388396
14.164106351725042,3.8880345475612943
17.21706432379248,4.9056757920136
13.567936796139163,3.689311884180764
13.880657395812069,3.7935518301598976
14.209554026064772,3.903183725383219
15.005362991326859,4.168452307611256
14.435336777045027,3.9784443898797774
17.705868227567812,5.068603909139015
13.118752802358289,3.5395841944609083
14.687915631331679,4.062637014704573
13.287420847738714,3.595806767019462
14.710931212766862,4.070308842751236
13.668774125418564,3.722924249519192
13.320770179195089,3.606923188385113
16.70005451530801,4.733343504581063
16.17314113133075,4.557708486915058
13.44512714622052,3.6483754242490303
13.80097783590044,3.7669920452724175
14.321599599829037,3.9405321288486705
15.21933285071718,4.239775195568727
13.417451704895196,3.639150296776646
15.104373589851946,4.201455663454228
15.457755262414715,4.319248810645472
13.15398687385742,3.5513288627079986
13.960146535676566,3.820048139024774
13.077788928198569,3.5259295952609406
14.19028550358702,3.8967609046134886
15.040586959315348,4.18019356869053
14.912641655929232,4.137545351005017
14.860165473410003,4.1200533737839855
13.02022558761733,3.5067418503168604
13.512956742122384,3.670985240421906
13.234847425085762,3.57828232760395
13.812181742450766,3.770726671333814
13.04596395404816,3.515321290118812
15.778851283949221,4.426279950197392
14.07111097053847,3.8570361796162698
14.03183884586321,3.8439455090393104
14.481073726641569,3.993689984331066
15.797646721732733,4.432545038388542
14.674167610275365,4.058054360164091
15.717218352986158,4.40573582337765
14.084781327590356,3.8615929520053762
13.515222640716324,3.6717405382867794
15.491288908331628,4.330426611557314
14.188691828849091,3.896229681349888
13.124061183588442,3.541353651536521
13.284677298388871,3.594892252403444
15.42989081385666,4.3099607269617
13.008260953536137,3.5027536461966635
16.279096636192232,4.593026525062119
14.87290926736808,4.124301285065931
14.920784161378087,4.1402595062469825
13.310949166457167,3.6036495241157818
14.467920947617454,3.9893057407504093
14.693418291444365,4.064471227031873
13.454750186655081,3.651583097511682
14.260502464551525,3.9201664841068244
14.125022929850553,3.8750067797048495
16.961593775115084,4.820521326811257
13.067991245417263,3.52266370704987
13.537919968052607,3.679306297280193
16.861967531954804,4.787313368375644
14.660613833476315,4.053536453274591
14.675812915004062,4.058602792791349
13.710457557140456,3.736818693529572
13.835215573280454,3.778404595337466
14.05744685714367,3.8524814883414527
16.74325885869225,4.747744663569966
13.60817425064862,3.7027243384240327
13.062579456911605,3.5208597808805253
14.186410596777657,3.895469273017313
13.607236738783811,3.702411835188334
14.207728496144842,3.902575217319481
13.328228241635394,3.609409204136062
13.607640758531252,3.7025465081275657
13.808415264302564,3.7694711818023054
15.75168188968151,4.417223567418471
13.741985155876062,3.7473278675292163
14.948807535144333,4.1496005847043955
13.918932327656545,3.8063101069099488
13.306356576919331,3.6021186640341445
13.827222377725107,3.77574020364845
13.492039810284155,3.6640129451140875
13.00688495160246,3.502294979716239
13.51387439437003,3.671291123829774
15.156051095222585,4.218681401226307
13.63401424762896,3.71133765080379
13.975566511705768,3.825188116898856
13.365359293792917,3.6217861960880904
15.841337012654797,4.447108331152441
13.398285926950756,3.632761717592735
19.594790909586045,5.698144610904099
15.247769664912179,4.249254075992737
13.615463067527173,3.705153938447787
